condition,condition_tier,target,representation,reports,min_cluster_size,min_samples,true_bugs,predicted_clusters,raw_structural_clusters,noise_points,matrix_sha256,partition_sha256,epsilon,relative_validity_hdbscan,persistence,single_cluster_correction,purity,inverse_purity,f_measure,adjusted_rand_index,pairwise_average_precision,pairwise_same_bug_pairs,pairwise_different_bug_pairs,num_overcount,num_undercount,num_completely_lost
L_f1_W0,primary_full_coverage,freetype__char2svg,BLD4,51,5,1,6,6,5,1,ae0b0bc0c8c5169aa5e18ae77e95fa366970e6f77af8946854f16f4eb9bcf11f,26795d85f1c53854c2b93730488ac418620dbdfcf912d05a2e6feecb6931561a,0.0,0.737155031917004,0.15315534196478248,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W0,primary_full_coverage,freetype__char2svg,BLD4,51,5,2,6,6,5,1,ae0b0bc0c8c5169aa5e18ae77e95fa366970e6f77af8946854f16f4eb9bcf11f,26795d85f1c53854c2b93730488ac418620dbdfcf912d05a2e6feecb6931561a,0.0,0.7226494835637615,0.15599780457632043,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W0,primary_full_coverage,freetype__char2svg,BLD4,51,5,3,6,6,5,1,ae0b0bc0c8c5169aa5e18ae77e95fa366970e6f77af8946854f16f4eb9bcf11f,26795d85f1c53854c2b93730488ac418620dbdfcf912d05a2e6feecb6931561a,0.0,0.7184468378074004,0.15766181270984475,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W0,primary_full_coverage,freetype__char2svg,BLD4,51,5,5,6,6,5,1,ae0b0bc0c8c5169aa5e18ae77e95fa366970e6f77af8946854f16f4eb9bcf11f,26795d85f1c53854c2b93730488ac418620dbdfcf912d05a2e6feecb6931561a,0.0,0.7154699025067213,0.15888247341334197,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W0,primary_full_coverage,freetype__char2svg,BLD4,51,8,1,6,6,5,1,ae0b0bc0c8c5169aa5e18ae77e95fa366970e6f77af8946854f16f4eb9bcf11f,26795d85f1c53854c2b93730488ac418620dbdfcf912d05a2e6feecb6931561a,0.0,0.737155031917004,0.7414457344268743,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W0,primary_full_coverage,freetype__char2svg,BLD4,51,8,2,6,6,5,1,ae0b0bc0c8c5169aa5e18ae77e95fa366970e6f77af8946854f16f4eb9bcf11f,26795d85f1c53854c2b93730488ac418620dbdfcf912d05a2e6feecb6931561a,0.0,0.7226494835637615,0.7057660972698508,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W0,primary_full_coverage,freetype__char2svg,BLD4,51,8,3,6,6,5,1,ae0b0bc0c8c5169aa5e18ae77e95fa366970e6f77af8946854f16f4eb9bcf11f,26795d85f1c53854c2b93730488ac418620dbdfcf912d05a2e6feecb6931561a,0.0,0.7184468378074004,0.7003116580091817,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W0,primary_full_coverage,freetype__char2svg,BLD4,51,8,5,6,6,5,1,ae0b0bc0c8c5169aa5e18ae77e95fa366970e6f77af8946854f16f4eb9bcf11f,26795d85f1c53854c2b93730488ac418620dbdfcf912d05a2e6feecb6931561a,0.0,0.7154699025067213,0.7251284573570962,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,2,1,4,13,11,2,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,377fbedc457666dc2f5c5eada539ce76f47f44e6c625141b752299e0271725f8,0.0,0.4897957203646249,1.0,False,1.0,0.55,0.68635,0.48884165781083955,1.0,180,600,4,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,2,2,4,8,7,1,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,747ad1dbfe9dfb895536c878609e744a2bd12ebd0c85f9546dd855fc958b1875,0.0,0.4733420604118006,1.0,False,1.0,0.7,0.81005,0.6878650227125244,1.0,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,2,3,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.450698346647742,0.16830879977025875,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,2,5,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6205526933439979,0.547537350299493,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,3,1,4,8,7,1,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,747ad1dbfe9dfb895536c878609e744a2bd12ebd0c85f9546dd855fc958b1875,0.0,0.48693266488770226,1.0,False,1.0,0.7,0.81005,0.6878650227125244,1.0,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,3,2,4,8,7,1,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,747ad1dbfe9dfb895536c878609e744a2bd12ebd0c85f9546dd855fc958b1875,0.0,0.4733420604118006,1.0,False,1.0,0.7,0.81005,0.6878650227125244,1.0,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,3,3,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.450698346647742,0.16808579794998754,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,3,5,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6205526933439979,0.5502677085174886,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,4,1,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.46933821339971615,0.1777085749579227,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,4,2,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.4668397927568522,0.1775168458265651,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,4,3,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.450698346647742,0.16806519291956057,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,4,5,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6205526933439979,0.5444124202471796,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,5,1,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6531442294116495,0.14678847280010562,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,5,2,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6506458087687856,0.14652361077598577,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,5,3,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6346214767957183,0.1511622217883478,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,5,5,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6205526933439979,0.5425795201746861,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,8,1,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6531442294116495,0.5028495464554599,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,8,2,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6506458087687856,0.4925250025134327,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,8,3,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6346214767957183,0.4868370921254296,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,B,40,8,5,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6205526933439979,0.4884964867508864,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,2,1,4,13,11,2,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,9b55efe3726e3ebcc19b8b9a24e0befaa61d35b3dc3efa2b7ba6bff1c4bd201b,0.0,0.5282070226251033,1.0,False,1.0,0.525,0.66796,0.47109207708779444,0.9250214192713048,180,600,4,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,2,2,4,8,7,1,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,24cdf0b4fb1cde4439e716c07602202edda13783991ca25b686e43a82c95c132,0.0,0.5516196206052719,1.0,False,1.0,0.675,0.79167,0.6729826853969291,0.9250214192713048,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,2,3,4,6,6,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,e79f1caf57777ffffaf0f4d7612c054cbd3833b663a0909bc47ab25be8d078fa,0.0,0.6969320453022083,0.1437378685137199,False,1.0,0.8,0.875,0.8088235294117647,0.9250214192713048,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,2,5,4,4,4,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,c366b22a6b7d9df89b4d9822637a85fbe4688623ccd26f1f36b945c1dcc6b535,0.0,0.6124569788244365,0.6147598520264619,False,0.9,0.9,0.89583,0.7758620689655172,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,3,1,4,8,7,1,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,24cdf0b4fb1cde4439e716c07602202edda13783991ca25b686e43a82c95c132,0.0,0.5541239029435641,1.0,False,1.0,0.675,0.79167,0.6729826853969291,0.9250214192713048,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,3,2,4,8,7,1,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,24cdf0b4fb1cde4439e716c07602202edda13783991ca25b686e43a82c95c132,0.0,0.5516196206052719,1.0,False,1.0,0.675,0.79167,0.6729826853969291,0.9250214192713048,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,3,3,4,6,6,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,e79f1caf57777ffffaf0f4d7612c054cbd3833b663a0909bc47ab25be8d078fa,0.0,0.6969320453022083,0.14300294126977078,False,1.0,0.8,0.875,0.8088235294117647,0.9250214192713048,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,3,5,4,4,4,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,c366b22a6b7d9df89b4d9822637a85fbe4688623ccd26f1f36b945c1dcc6b535,0.0,0.6124569788244365,0.6135220465401409,False,0.9,0.9,0.89583,0.7758620689655172,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,4,1,4,6,6,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,e79f1caf57777ffffaf0f4d7612c054cbd3833b663a0909bc47ab25be8d078fa,0.0,0.7005971341300112,0.15156576592083962,False,1.0,0.8,0.875,0.8088235294117647,0.9250214192713048,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,4,2,4,6,6,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,e79f1caf57777ffffaf0f4d7612c054cbd3833b663a0909bc47ab25be8d078fa,0.0,0.6985457632595929,0.15138797425049846,False,1.0,0.8,0.875,0.8088235294117647,0.9250214192713048,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,4,3,4,6,6,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,e79f1caf57777ffffaf0f4d7612c054cbd3833b663a0909bc47ab25be8d078fa,0.0,0.6969320453022083,0.14298590686349588,False,1.0,0.8,0.875,0.8088235294117647,0.9250214192713048,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,4,5,4,4,4,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,c366b22a6b7d9df89b4d9822637a85fbe4688623ccd26f1f36b945c1dcc6b535,0.0,0.6124569788244365,0.6080768904933594,False,0.9,0.9,0.89583,0.7758620689655172,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,5,1,4,4,4,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,c366b22a6b7d9df89b4d9822637a85fbe4688623ccd26f1f36b945c1dcc6b535,0.0,0.6223958423508313,0.15015270529771524,False,0.9,0.9,0.89583,0.7758620689655172,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,5,2,4,4,4,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,c366b22a6b7d9df89b4d9822637a85fbe4688623ccd26f1f36b945c1dcc6b535,0.0,0.6223747198153604,0.14994871566344417,False,0.9,0.9,0.89583,0.7758620689655172,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,5,3,4,4,4,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,c366b22a6b7d9df89b4d9822637a85fbe4688623ccd26f1f36b945c1dcc6b535,0.0,0.622121545216159,0.15496053422676367,False,0.9,0.9,0.89583,0.7758620689655172,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,5,5,4,4,4,0,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,c366b22a6b7d9df89b4d9822637a85fbe4688623ccd26f1f36b945c1dcc6b535,0.0,0.6124569788244365,0.604916932850072,False,0.9,0.9,0.89583,0.7758620689655172,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,8,1,4,9,3,6,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,828c496185c9e1ab97f6076927a8f17852c7b0bcb07a183cede2d514180abe7a,0.0,0.48333523933050665,0.6784243802209979,False,0.9,0.85,0.79167,0.7152758525090103,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,8,2,4,9,3,6,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,828c496185c9e1ab97f6076927a8f17852c7b0bcb07a183cede2d514180abe7a,0.0,0.4833301516190371,0.6684761175570063,False,0.9,0.85,0.79167,0.7152758525090103,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,8,3,4,9,3,6,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,828c496185c9e1ab97f6076927a8f17852c7b0bcb07a183cede2d514180abe7a,0.0,0.48332002279761593,0.6632666423401715,False,0.9,0.85,0.79167,0.7152758525090103,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BL,40,8,5,4,9,3,6,5cc55733daa610b6e1f4f65139a1c003afb6f283553cc9f515d97912979260ba,828c496185c9e1ab97f6076927a8f17852c7b0bcb07a183cede2d514180abe7a,0.0,0.47455747421928285,0.671087370043092,False,0.9,0.85,0.79167,0.7152758525090103,0.9250214192713048,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,2,1,4,13,11,2,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,e61ac81845cabf39ea6baf0965a3a8fc3cf53b50ec0147e89d985a9f761dad5f,0.0,0.5018135688285579,1.0,False,1.0,0.525,0.66796,0.47109207708779444,0.9300858902082415,180,600,4,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,2,2,4,8,7,1,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,39ca9d20486575480d337c86ad537bf9c1abf302d83c5da9d164c68a8cc29b46,0.0,0.5140188983139016,1.0,False,1.0,0.675,0.79167,0.6729826853969291,0.9300858902082415,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,2,3,4,6,6,0,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,e0fb02956e6f40884c33d6546332c8e656da55499323fe3da353680ecd88bb06,0.0,0.6507232424721621,0.14275078117170212,False,1.0,0.8,0.875,0.8088235294117647,0.9300858902082415,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,2,5,4,8,4,4,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,2fbeda09eb7fa250c7974a4d809e0aa514d3a2f2242596c5e32ad293c7b3d8e3,0.0,0.794429449341116,0.6303690631467931,False,1.0,0.9,0.9375,0.8849557522123894,0.9300858902082415,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,3,1,4,8,7,1,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,39ca9d20486575480d337c86ad537bf9c1abf302d83c5da9d164c68a8cc29b46,0.0,0.5176153942918659,1.0,False,1.0,0.675,0.79167,0.6729826853969291,0.9300858902082415,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,3,2,4,8,7,1,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,39ca9d20486575480d337c86ad537bf9c1abf302d83c5da9d164c68a8cc29b46,0.0,0.5140188983139016,1.0,False,1.0,0.675,0.79167,0.6729826853969291,0.9300858902082415,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,3,3,4,6,6,0,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,e0fb02956e6f40884c33d6546332c8e656da55499323fe3da353680ecd88bb06,0.0,0.6507232424721621,0.14255763244168554,False,1.0,0.8,0.875,0.8088235294117647,0.9300858902082415,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,3,5,4,8,4,4,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,2fbeda09eb7fa250c7974a4d809e0aa514d3a2f2242596c5e32ad293c7b3d8e3,0.0,0.794429449341116,0.6290889649286739,False,1.0,0.9,0.9375,0.8849557522123894,0.9300858902082415,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,4,1,4,6,6,0,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,e0fb02956e6f40884c33d6546332c8e656da55499323fe3da353680ecd88bb06,0.0,0.6567922006181136,0.1511249237065481,False,1.0,0.8,0.875,0.8088235294117647,0.9300858902082415,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,4,2,4,6,6,0,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,e0fb02956e6f40884c33d6546332c8e656da55499323fe3da353680ecd88bb06,0.0,0.6536294929863101,0.15094838875420705,False,1.0,0.8,0.875,0.8088235294117647,0.9300858902082415,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,4,3,4,6,6,0,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,e0fb02956e6f40884c33d6546332c8e656da55499323fe3da353680ecd88bb06,0.0,0.6507232424721621,0.14254102019480652,False,1.0,0.8,0.875,0.8088235294117647,0.9300858902082415,180,600,2,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,4,5,4,8,4,4,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,2fbeda09eb7fa250c7974a4d809e0aa514d3a2f2242596c5e32ad293c7b3d8e3,0.0,0.794429449341116,0.6223111912895929,False,1.0,0.9,0.9375,0.8849557522123894,0.9300858902082415,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,5,1,4,8,4,4,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,2fbeda09eb7fa250c7974a4d809e0aa514d3a2f2242596c5e32ad293c7b3d8e3,0.0,0.8072541506384943,0.15107849300024895,False,1.0,0.9,0.9375,0.8849557522123894,0.9300858902082415,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,5,2,4,8,4,4,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,2fbeda09eb7fa250c7974a4d809e0aa514d3a2f2242596c5e32ad293c7b3d8e3,0.0,0.8058477315984929,0.15081431983442165,False,1.0,0.9,0.9375,0.8849557522123894,0.9300858902082415,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,5,3,4,8,4,4,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,2fbeda09eb7fa250c7974a4d809e0aa514d3a2f2242596c5e32ad293c7b3d8e3,0.0,0.8037416660769539,0.15591252216346346,False,1.0,0.9,0.9375,0.8849557522123894,0.9300858902082415,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,5,5,4,8,4,4,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,2fbeda09eb7fa250c7974a4d809e0aa514d3a2f2242596c5e32ad293c7b3d8e3,0.0,0.794429449341116,0.6191364396513265,False,1.0,0.9,0.9375,0.8849557522123894,0.9300858902082415,180,600,1,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,8,1,4,3,3,0,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,b5c337cd7a7330730c2ec06a936e4eeb6ab05cd8853f26e1b153a18ed0dc831b,0.0,0.49689503754542746,0.630458700303601,False,0.75,1.0,0.83333,0.6976744186046512,0.9300858902082415,180,600,0,1,2
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,8,2,4,3,3,0,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,b5c337cd7a7330730c2ec06a936e4eeb6ab05cd8853f26e1b153a18ed0dc831b,0.0,0.49551932907980606,0.6166397039207268,False,0.75,1.0,0.83333,0.6976744186046512,0.9300858902082415,180,600,0,1,2
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,8,3,4,3,3,0,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,b5c337cd7a7330730c2ec06a936e4eeb6ab05cd8853f26e1b153a18ed0dc831b,0.0,0.49387659881545587,0.6095340492252378,False,0.75,1.0,0.83333,0.6976744186046512,0.9300858902082415,180,600,0,1,2
L_f1_W0,primary_full_coverage,poppler__pdfimages,BD4,40,8,5,4,5,3,2,261f209d09e5ee8c4a35f09340b9b91d8e2ccca1c87c8b685b9ac262ef5b0f42,ec0e8075a160aad363600f53616945fac905881b956f2552114eefa505c8c93d,0.0,0.45441818263390044,0.6199632790418268,False,0.8,0.95,0.82143,0.6879485275921802,0.9300858902082415,180,600,1,1,1
L_f1_W0,primary_full_coverage,poppler__pdfimages,BLD4,40,2,1,4,13,11,2,3845abc985927129c2d5fc4da62cced86adc9239d63e9e0997d2187107887661,b08d92a10e90293e3565d3225aaddfcf4b0030d66465dcc10053270492908acb,0.0,0.5369959329502536,1.0,False,1.0,0.525,0.66796,0.47109207708779444,0.9098347937797823,180,600,4,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BLD4,40,2,2,4,8,7,1,3845abc985927129c2d5fc4da62cced86adc9239d63e9e0997d2187107887661,66f35460c59682faed0b04d21bff857a493c207864fecb270707640e03ff2920,0.0,0.5636653126808324,1.0,False,1.0,0.675,0.79167,0.6729826853969291,0.9098347937797823,180,600,3,0,0
L_f1_W0,primary_full_coverage,poppler__pdfimages,BLD4,40,2,3,4,6,6,0,3845abc985927129c2d5fc4da62cced86adc9239d63e9e0997d2187107887661,38cd702a233b9d754832928bbe7f9ce5f6084217ff811b4118b15815ee430fe0,0.0,0.7108981709191111,0.1434503987411804,False,1.0,0.8,0.875,0.8088235294117647,0.9098347937797823,180,600,2,0,0
